ocid,tender_id,vendor_id,bid_value,submitted_at,status,disqualification_reason,is_winner
ocds-pgraph-T-0360,T-0360,V-0221,2644724.37,2026-08-01T11:52:00,valid,,0
ocds-pgraph-T-0360,T-0360,V-0090,2544908.22,2026-08-01T11:43:00,valid,,0
ocds-pgraph-T-0360,T-0360,V-0174,2355414.68,2026-08-01T17:15:00,valid,,0
ocds-pgraph-T-0360,T-0360,V-0114,2219943.04,2026-08-01T15:07:00,valid,,1
ocds-pgraph-T-0361,T-0361,V-0165,7567910.83,2025-04-11T08:18:00,valid,,1
ocds-pgraph-T-0361,T-0361,V-0103,7724643.08,2025-04-11T11:43:00,valid,,0
ocds-pgraph-T-0362,T-0362,V-0230,9342394.76,2024-08-07T11:04:00,valid,,1
ocds-pgraph-T-0363,T-0363,V-0114,4743075.4,2025-04-30T16:51:00,valid,,0
ocds-pgraph-T-0363,T-0363,V-0174,3758059.72,2025-04-30T13:12:00,valid,,1
ocds-pgraph-T-0363,T-0363,V-0192,3908203.79,2025-04-30T16:46:00,valid,,0
ocds-pgraph-T-0363,T-0363,V-0102,4604092.14,2025-04-30T14:20:00,valid,,0
ocds-pgraph-T-0363,T-0363,V-0088,4021471.2,2025-04-30T08:02:00,valid,,0
ocds-pgraph-T-0364,T-0364,V-0090,4228362.23,2023-06-10T09:34:00,valid,,1
ocds-pgraph-T-0365,T-0365,V-0174,1612269.29,2022-10-14T12:16:00,valid,,0
ocds-pgraph-T-0365,T-0365,V-0041,1634461.42,2022-10-14T17:27:00,valid,,0
ocds-pgraph-T-0365,T-0365,V-0102,1486983.98,2022-10-14T11:29:00,valid,,1
ocds-pgraph-T-0365,T-0365,V-0088,1849943.05,2022-10-14T11:55:00,valid,,0
ocds-pgraph-T-0366,T-0366,V-0041,1706228.65,2025-04-17T12:12:00,valid,,1
ocds-pgraph-T-0366,T-0366,V-0114,1781059.85,2025-04-17T08:28:00,valid,,0
ocds-pgraph-T-0366,T-0366,V-0102,1838850.13,2025-04-17T08:55:00,valid,,0
ocds-pgraph-T-0366,T-0366,V-0174,1902670.78,2025-04-17T12:36:00,valid,,0
ocds-pgraph-T-0366,T-0366,V-0134,1799930.47,2025-04-17T17:00:00,valid,,0
ocds-pgraph-T-0366,T-0366,V-0192,2087927.44,2025-04-17T15:40:00,valid,,0
ocds-pgraph-T-0368,T-0368,V-0102,3075129.47,2023-05-13T13:01:00,valid,,0
ocds-pgraph-T-0368,T-0368,V-0114,2869009.65,2023-05-13T15:24:00,valid,,0
ocds-pgraph-T-0368,T-0368,V-0174,2529696.45,2023-05-13T09:20:00,valid,,0
ocds-pgraph-T-0368,T-0368,V-0088,2457693.75,2023-05-13T09:10:00,valid,,1
ocds-pgraph-T-0368,T-0368,V-0134,2789493.34,2023-05-13T09:25:00,valid,,0
ocds-pgraph-T-0369,T-0369,V-0221,3568760.77,2026-03-20T16:50:00,valid,,0
ocds-pgraph-T-0369,T-0369,V-0174,3409719.44,2026-03-20T14:45:00,valid,,0
ocds-pgraph-T-0369,T-0369,V-0219,2897042.12,2026-03-20T15:57:00,valid,,1
ocds-pgraph-T-0369,T-0369,V-0114,2948850.36,2026-03-20T12:45:00,valid,,0
ocds-pgraph-T-0369,T-0369,V-0090,3423844.67,2026-03-20T17:11:00,valid,,0
ocds-pgraph-T-0370,T-0370,V-0134,1349918.56,2023-09-04T16:04:00,valid,,1
ocds-pgraph-T-0370,T-0370,V-0192,1606839.29,2023-09-04T13:21:00,valid,,0
ocds-pgraph-T-0370,T-0370,V-0088,1400212.06,2023-09-04T18:07:00,valid,,0
ocds-pgraph-T-0371,T-0371,V-S002,17047931.4,2026-03-29T10:30:00,valid,,0
ocds-pgraph-T-0371,T-0371,V-0144,16431142.78,2026-03-29T13:33:00,valid,,0
ocds-pgraph-T-0371,T-0371,V-0208,14250911.04,2026-03-29T18:12:00,valid,,1
ocds-pgraph-T-0371,T-0371,V-0111,17912319.86,2026-03-29T17:57:00,valid,,0
ocds-pgraph-T-0371,T-0371,V-0059,18589402.79,2026-03-29T16:50:00,valid,,0
ocds-pgraph-T-0371,T-0371,V-0238,15650286.92,2026-03-29T09:10:00,valid,,0
ocds-pgraph-T-0371,T-0371,V-0072,14686494.74,2026-03-29T10:32:00,valid,,0
ocds-pgraph-T-0372,T-0372,V-0111,9199706.5,2026-07-03T16:00:00,valid,,0
ocds-pgraph-T-0372,T-0372,V-S002,9535217.2,2026-07-03T12:35:00,valid,,0
ocds-pgraph-T-0372,T-0372,V-0144,10521635.24,2026-07-03T10:07:00,valid,,0
ocds-pgraph-T-0372,T-0372,V-0208,9032432.98,2026-07-03T09:36:00,valid,,1
ocds-pgraph-T-0372,T-0372,V-0168,9500140.78,2026-07-03T13:32:00,valid,,0
ocds-pgraph-T-0373,T-0373,V-0144,2894712.95,2025-03-05T14:54:00,valid,,1
ocds-pgraph-T-0373,T-0373,V-0111,2929543.73,2025-03-05T11:40:00,valid,,0
ocds-pgraph-T-0373,T-0373,V-S002,3196709.16,2025-03-05T16:33:00,valid,,0
ocds-pgraph-T-0374,T-0374,V-0133,3308121.83,2025-03-31T10:22:00,valid,,1
ocds-pgraph-T-0374,T-0374,V-0005,3695370.15,2025-03-31T12:48:00,valid,,0
ocds-pgraph-T-0375,T-0375,V-0144,12264157.2,2024-09-15T13:31:00,valid,,1
ocds-pgraph-T-0375,T-0375,V-0208,16014822.25,2024-09-15T10:49:00,valid,,0
ocds-pgraph-T-0375,T-0375,V-S002,15680533.03,2024-09-15T09:31:00,valid,,0
ocds-pgraph-T-0375,T-0375,V-0111,12936165.16,2024-09-15T12:45:00,valid,,0
ocds-pgraph-T-0375,T-0375,V-0182,15375675.07,2024-09-15T15:02:00,valid,,0
ocds-pgraph-T-0376,T-0376,V-0208,17848720.1,2026-05-15T18:55:00,valid,,0
ocds-pgraph-T-0376,T-0376,V-0111,18498710.87,2026-05-15T11:54:00,valid,,0
ocds-pgraph-T-0376,T-0376,V-S002,16593644.14,2026-05-15T15:38:00,valid,,1
ocds-pgraph-T-0377,T-0377,V-0006,1117155.34,2024-11-14T10:56:00,valid,,0
ocds-pgraph-T-0377,T-0377,V-0133,1040107.47,2024-11-14T12:32:00,valid,,0
ocds-pgraph-T-0377,T-0377,V-0184,1009714.99,2024-11-14T18:00:00,valid,,1
ocds-pgraph-T-0378,T-0378,V-0133,2268183.79,2025-07-28T10:38:00,valid,,0
ocds-pgraph-T-0378,T-0378,V-0184,1972222.12,2025-07-28T12:47:00,valid,,1
ocds-pgraph-T-0378,T-0378,V-0005,2470225.71,2025-07-28T15:18:00,valid,,0
ocds-pgraph-T-0378,T-0378,V-0006,2412334.57,2025-07-28T09:27:00,valid,,0
ocds-pgraph-T-0378,T-0378,V-Y003,2536790.54,2025-07-28T17:14:00,valid,,0
ocds-pgraph-T-0378,T-0378,V-0120,2511070.24,2025-07-28T12:46:00,valid,,0
ocds-pgraph-T-0379,T-0379,V-0144,11009530.68,2023-09-13T15:11:00,valid,,0
ocds-pgraph-T-0379,T-0379,V-0208,12234532.79,2023-09-13T12:05:00,valid,,0
ocds-pgraph-T-0379,T-0379,V-S002,10151929.47,2023-09-13T17:17:00,valid,,1
ocds-pgraph-T-0379,T-0379,V-0111,12447863.14,2023-09-13T13:21:00,valid,,0
ocds-pgraph-T-0379,T-0379,V-0059,11064695.18,2023-09-13T09:24:00,valid,,0
ocds-pgraph-T-0379,T-0379,V-0194,10646923.86,2023-09-13T11:42:00,valid,,0
ocds-pgraph-T-0379,T-0379,V-0053,12460441.19,2023-09-13T16:02:00,valid,,0
ocds-pgraph-T-0380,T-0380,V-S002,8320399.87,2026-04-12T14:59:00,valid,,0
ocds-pgraph-T-0380,T-0380,V-0144,7246785.44,2026-04-12T15:51:00,valid,,1
ocds-pgraph-T-0380,T-0380,V-0208,8973618.42,2026-04-12T13:28:00,valid,,0
ocds-pgraph-T-0382,T-0382,V-0111,4890627.97,2025-11-17T13:43:00,valid,,1
ocds-pgraph-T-0383,T-0383,V-S002,14469929.07,2024-11-27T13:46:00,valid,,0
ocds-pgraph-T-0383,T-0383,V-0208,14471805.43,2024-11-27T14:14:00,valid,,0
ocds-pgraph-T-0383,T-0383,V-0144,13283174.77,2024-11-27T13:32:00,valid,,0
ocds-pgraph-T-0383,T-0383,V-0111,12334751.22,2024-11-27T14:36:00,valid,,1
ocds-pgraph-T-0383,T-0383,V-0112,13050531.49,2024-11-27T14:16:00,valid,,0
ocds-pgraph-T-0384,T-0384,V-0006,3415344.66,2023-03-22T12:48:00,valid,,0
ocds-pgraph-T-0384,T-0384,V-0005,3103150.55,2023-03-22T13:05:00,valid,,0
ocds-pgraph-T-0384,T-0384,V-0184,2828699.71,2023-03-22T09:14:00,valid,,1
ocds-pgraph-T-0384,T-0384,V-0133,3058395.62,2023-03-22T16:05:00,valid,,0
ocds-pgraph-T-0385,T-0385,V-0111,6591000.11,2026-02-16T10:13:00,valid,,0
ocds-pgraph-T-0385,T-0385,V-0144,6632227.52,2026-02-16T18:01:00,valid,,0
ocds-pgraph-T-0385,T-0385,V-0208,6963237.57,2026-02-16T10:24:00,valid,,0
ocds-pgraph-T-0385,T-0385,V-S002,6216979.92,2026-02-16T09:33:00,valid,,1
ocds-pgraph-T-0386,T-0386,V-0184,391339.34,2023-06-23T08:35:00,valid,,0
ocds-pgraph-T-0386,T-0386,V-0006,331516.05,2023-06-23T08:12:00,valid,,1
ocds-pgraph-T-0387,T-0387,V-0184,2126344.22,2022-10-30T12:30:00,valid,,0
ocds-pgraph-T-0387,T-0387,V-0133,2027165.98,2022-10-30T15:24:00,valid,,0
ocds-pgraph-T-0387,T-0387,V-0005,2100693.99,2022-10-30T14:08:00,valid,,0
ocds-pgraph-T-0387,T-0387,V-0006,1860253.46,2022-10-30T14:30:00,valid,,1
ocds-pgraph-T-0388,T-0388,V-0133,2155698.07,2022-11-06T10:39:00,valid,,0
ocds-pgraph-T-0388,T-0388,V-0006,2263330.57,2022-11-06T09:10:00,valid,,0
ocds-pgraph-T-0388,T-0388,V-0005,2044119.71,2022-11-06T12:51:00,valid,,0
ocds-pgraph-T-0388,T-0388,V-0184,1914908.67,2022-11-06T16:40:00,valid,,1
ocds-pgraph-T-0389,T-0389,V-0133,764426.22,2022-12-20T14:01:00,valid,,0
ocds-pgraph-T-0389,T-0389,V-0006,882610.57,2022-12-20T10:47:00,valid,,0
ocds-pgraph-T-0389,T-0389,V-0184,782237.29,2022-12-20T18:06:00,valid,,0
ocds-pgraph-T-0389,T-0389,V-0005,890310.64,2022-12-20T16:21:00,valid,,0
ocds-pgraph-T-0389,T-0389,V-0231,834510.31,2022-12-20T16:24:00,valid,,0
ocds-pgraph-T-0389,T-0389,V-0090,774657.21,2022-12-20T11:21:00,valid,,0
ocds-pgraph-T-0389,T-0389,V-S005,719242.94,2022-12-20T13:00:00,valid,,1
ocds-pgraph-T-0390,T-0390,V-0208,4748027.73,2026-03-01T17:59:00,valid,,0
ocds-pgraph-T-0390,T-0390,V-0144,5156150.34,2026-03-01T11:46:00,valid,,0
ocds-pgraph-T-0390,T-0390,V-0111,5107111.41,2026-03-01T12:30:00,valid,,0
ocds-pgraph-T-0390,T-0390,V-S002,5340764.75,2026-03-01T11:29:00,valid,,0
ocds-pgraph-T-0390,T-0390,V-0112,4705716.54,2026-03-01T09:28:00,valid,,1
ocds-pgraph-T-0390,T-0390,V-0229,4786008.01,2026-03-01T13:46:00,valid,,0
ocds-pgraph-T-0391,T-0391,V-0180,30863881.64,2022-11-10T13:57:00,valid,,1
ocds-pgraph-T-0391,T-0391,V-0205,40327726.74,2022-11-10T16:15:00,valid,,0
ocds-pgraph-T-0391,T-0391,V-0037,40491734.58,2022-11-10T10:21:00,valid,,0
ocds-pgraph-T-0391,T-0391,V-0190,38502558.48,2022-11-10T14:45:00,valid,,0
ocds-pgraph-T-0392,T-0392,V-0037,58851128.98,2025-06-06T13:42:00,valid,,0
ocds-pgraph-T-0392,T-0392,V-0072,51528683.17,2025-06-06T14:48:00,valid,,0
ocds-pgraph-T-0392,T-0392,V-0205,51267629.48,2025-06-06T17:18:00,valid,,1
ocds-pgraph-T-0392,T-0392,V-0094,61620454.04,2025-06-06T08:05:00,valid,,0
ocds-pgraph-T-0393,T-0393,V-0190,48682786.31,2025-12-28T18:42:00,valid,,0
ocds-pgraph-T-0393,T-0393,V-0205,47874808.1,2025-12-28T11:19:00,valid,,0
ocds-pgraph-T-0393,T-0393,V-0094,50847179.32,2025-12-28T12:31:00,valid,,0
ocds-pgraph-T-0393,T-0393,V-0157,41204755.17,2025-12-28T08:08:00,valid,,0
ocds-pgraph-T-0393,T-0393,V-0180,40363867.49,2025-12-28T16:11:00,valid,,1
ocds-pgraph-T-0394,T-0394,V-0094,11766119.38,2024-11-19T10:45:00,valid,,1
ocds-pgraph-T-0394,T-0394,V-0205,11809080.78,2024-11-19T14:06:00,valid,,0
ocds-pgraph-T-0394,T-0394,V-0072,12543303.74,2024-11-19T16:15:00,valid,,0
ocds-pgraph-T-0394,T-0394,V-0037,15018388.26,2024-11-19T17:37:00,valid,,0
ocds-pgraph-T-0394,T-0394,V-0190,12978420.0,2024-11-19T10:41:00,valid,,0
ocds-pgraph-T-0395,T-0395,V-0240,9379267.91,2025-12-02T18:48:00,valid,,0
ocds-pgraph-T-0395,T-0395,V-0086,7438165.51,2025-12-02T09:28:00,valid,,1
ocds-pgraph-T-0395,T-0395,V-0163,8080228.71,2025-12-02T09:14:00,valid,,0
ocds-pgraph-T-0396,T-0396,V-0086,13075843.98,2024-10-17T16:09:00,valid,,0
ocds-pgraph-T-0396,T-0396,V-0240,13366852.74,2024-10-17T15:06:00,valid,,0
ocds-pgraph-T-0396,T-0396,V-0048,11579388.7,2024-10-17T18:51:00,valid,,1
ocds-pgraph-T-0396,T-0396,V-0157,13053579.22,2024-10-17T16:42:00,valid,,0
ocds-pgraph-T-0397,T-0397,V-0190,63710422.9,2025-12-09T16:09:00,valid,,0
ocds-pgraph-T-0397,T-0397,V-0037,55437156.76,2025-12-09T18:45:00,valid,,1
ocds-pgraph-T-0397,T-0397,V-0205,63868853.16,2025-12-09T09:20:00,valid,,0
ocds-pgraph-T-0398,T-0398,V-0072,3252244.47,2025-07-20T08:51:00,valid,,1
ocds-pgraph-T-0398,T-0398,V-0086,4167484.3,2025-07-20T12:10:00,valid,,0
ocds-pgraph-T-0398,T-0398,V-0117,3601851.18,2025-07-20T17:23:00,valid,,0
ocds-pgraph-T-0399,T-0399,V-0205,37555368.95,2024-02-23T17:12:00,valid,,0
ocds-pgraph-T-0399,T-0399,V-0094,41523823.19,2024-02-23T13:04:00,valid,,0
ocds-pgraph-T-0399,T-0399,V-0157,36371868.71,2024-02-23T12:42:00,valid,,0
ocds-pgraph-T-0399,T-0399,V-0072,31991239.47,2024-02-23T12:31:00,valid,,1
ocds-pgraph-T-0399,T-0399,V-0180,32707296.74,2024-02-23T15:02:00,valid,,0
ocds-pgraph-T-0400,T-0400,V-0037,54556391.77,2023-08-24T16:42:00,valid,,1
ocds-pgraph-T-0401,T-0401,V-0240,732839.49,2023-06-18T09:47:00,valid,,0
ocds-pgraph-T-0401,T-0401,V-0085,709058.44,2023-06-18T16:27:00,valid,,0
ocds-pgraph-T-0401,T-0401,V-SPV01,571689.31,2023-06-18T16:34:00,valid,,1
ocds-pgraph-T-0402,T-0402,V-0146,1409268.95,2022-11-23T14:35:00,valid,,0
ocds-pgraph-T-0402,T-0402,V-0085,1139853.69,2022-11-23T08:07:00,valid,,1
ocds-pgraph-T-0402,T-0402,V-0086,1430743.29,2022-11-23T12:09:00,valid,,0
ocds-pgraph-T-0403,T-0403,V-SPV01,1763910.55,2023-07-19T14:12:00,valid,,0
ocds-pgraph-T-0403,T-0403,V-0009,1688678.61,2023-07-19T13:54:00,valid,,0
ocds-pgraph-T-0403,T-0403,V-0072,1567320.25,2023-07-19T12:02:00,valid,,0
ocds-pgraph-T-0403,T-0403,V-0146,1473730.78,2023-07-19T12:01:00,valid,,1
ocds-pgraph-T-0404,T-0404,V-0072,44759018.87,2025-02-20T15:56:00,valid,,0
ocds-pgraph-T-0404,T-0404,V-0190,37879307.23,2025-02-20T16:21:00,valid,,0
ocds-pgraph-T-0404,T-0404,V-0205,36289003.49,2025-02-20T15:26:00,valid,,0
ocds-pgraph-T-0404,T-0404,V-0157,35309413.17,2025-02-20T15:30:00,valid,,1
ocds-pgraph-T-0404,T-0404,V-0180,35942321.0,2025-02-20T12:41:00,valid,,0
ocds-pgraph-T-0405,T-0405,V-0217,4767554.5,2023-04-12T18:36:00,valid,,1
ocds-pgraph-T-0405,T-0405,V-0117,5045577.06,2023-04-12T08:40:00,valid,,0
ocds-pgraph-T-0405,T-0405,V-0240,5662318.7,2023-04-12T10:37:00,valid,,0
ocds-pgraph-T-0406,T-0406,V-0240,9769885.82,2024-09-19T13:08:00,valid,,0
ocds-pgraph-T-0406,T-0406,V-0168,7874678.47,2024-09-19T11:10:00,valid,,0
ocds-pgraph-T-0406,T-0406,V-0163,8310749.09,2024-09-19T08:11:00,valid,,0
ocds-pgraph-T-0406,T-0406,V-0048,7869040.99,2024-09-19T11:38:00,valid,,1
ocds-pgraph-T-0406,T-0406,V-0086,9748567.74,2024-09-19T08:46:00,valid,,0
ocds-pgraph-T-0406,T-0406,V-0157,10028451.84,2024-09-19T09:15:00,valid,,0
ocds-pgraph-T-0407,T-0407,V-0048,7939415.19,2025-02-04T15:34:00,valid,,0
ocds-pgraph-T-0407,T-0407,V-0163,6436727.88,2025-02-04T12:59:00,valid,,1
ocds-pgraph-T-0407,T-0407,V-0240,8049391.73,2025-02-04T10:53:00,valid,,0
ocds-pgraph-T-0407,T-0407,V-0157,7540480.86,2025-02-04T10:24:00,valid,,0
ocds-pgraph-T-0407,T-0407,V-0086,7062582.43,2025-02-04T15:47:00,valid,,0
ocds-pgraph-T-0407,T-0407,V-0168,6672300.87,2025-02-04T08:31:00,valid,,0
ocds-pgraph-T-0408,T-0408,V-0037,53399977.3,2024-01-21T14:36:00,valid,,0
ocds-pgraph-T-0408,T-0408,V-0180,45767466.31,2024-01-21T14:45:00,valid,,0
ocds-pgraph-T-0408,T-0408,V-0190,55379291.37,2024-01-21T16:31:00,valid,,0
ocds-pgraph-T-0408,T-0408,V-0072,42845963.93,2024-01-21T09:37:00,valid,,1
ocds-pgraph-T-0409,T-0409,V-0168,13679041.31,2026-01-19T10:27:00,valid,,0
ocds-pgraph-T-0409,T-0409,V-0048,12952440.4,2026-01-19T17:33:00,valid,,1
ocds-pgraph-T-0409,T-0409,V-0157,12998786.28,2026-01-19T08:33:00,valid,,0
ocds-pgraph-T-0409,T-0409,V-0163,13566203.59,2026-01-19T16:40:00,valid,,0
ocds-pgraph-T-0409,T-0409,V-0086,14122411.48,2026-01-19T09:25:00,valid,,0
ocds-pgraph-T-0410,T-0410,V-0117,6653729.47,2023-08-26T13:07:00,valid,,0
ocds-pgraph-T-0410,T-0410,V-0086,6375370.81,2023-08-26T17:24:00,valid,,1
ocds-pgraph-T-0411,T-0411,V-0168,9873000.85,2024-10-24T13:06:00,valid,,1
ocds-pgraph-T-0411,T-0411,V-0048,12577267.28,2024-10-24T17:35:00,valid,,0
ocds-pgraph-T-0411,T-0411,V-0157,11193947.45,2024-10-24T10:20:00,valid,,0
ocds-pgraph-T-0411,T-0411,V-0086,10772425.99,2024-10-24T10:50:00,valid,,0
ocds-pgraph-T-0412,T-0412,V-0217,6379990.16,2023-10-18T09:04:00,valid,,0
ocds-pgraph-T-0412,T-0412,V-0109,5255189.2,2023-10-18T13:27:00,valid,,1
ocds-pgraph-T-0412,T-0412,V-0240,5583347.72,2023-10-18T13:32:00,valid,,0
ocds-pgraph-T-0412,T-0412,V-0146,6260630.15,2023-10-18T16:10:00,valid,,0
ocds-pgraph-T-0412,T-0412,V-0072,5660482.96,2023-10-18T15:11:00,valid,,0
ocds-pgraph-T-0413,T-0413,V-0180,14889160.86,2025-08-12T14:14:00,valid,,0
ocds-pgraph-T-0413,T-0413,V-0190,14107787.12,2025-08-12T08:41:00,valid,,0
ocds-pgraph-T-0413,T-0413,V-0094,12392300.35,2025-08-12T17:42:00,valid,,1
ocds-pgraph-T-0414,T-0414,V-0072,16347849.31,2024-08-13T08:24:00,valid,,1
ocds-pgraph-T-0414,T-0414,V-0094,17168951.5,2024-08-13T15:07:00,valid,,0
ocds-pgraph-T-0414,T-0414,V-0190,19152035.43,2024-08-13T18:37:00,valid,,0
ocds-pgraph-T-0415,T-0415,V-0072,33760507.63,2023-04-29T13:41:00,valid,,1
ocds-pgraph-T-0415,T-0415,V-0180,36692648.86,2023-04-29T11:54:00,valid,,0
ocds-pgraph-T-0415,T-0415,V-0157,36598123.36,2023-04-29T08:56:00,valid,,0
ocds-pgraph-T-0416,T-0416,V-0240,4760036.08,2024-05-29T09:27:00,valid,,1
ocds-pgraph-T-0417,T-0417,V-SPV01,2467069.15,2024-10-04T15:19:00,valid,,1
ocds-pgraph-T-0418,T-0418,V-0217,2087505.89,2024-10-10T15:21:00,valid,,1
ocds-pgraph-T-0418,T-0418,V-0109,2316772.22,2024-10-10T16:16:00,valid,,0
ocds-pgraph-T-0418,T-0418,V-0240,2282922.74,2024-10-10T10:37:00,valid,,0
ocds-pgraph-T-0419,T-0419,V-0240,10954108.55,2026-02-16T13:48:00,valid,,0
ocds-pgraph-T-0419,T-0419,V-0086,9545957.43,2026-02-16T08:44:00,valid,,1
ocds-pgraph-T-0420,T-0420,V-0086,4673686.35,2025-05-02T16:42:00,valid,,0
ocds-pgraph-T-0420,T-0420,V-0240,4750474.51,2025-05-02T12:43:00,valid,,0
ocds-pgraph-T-0420,T-0420,V-0157,4501044.72,2025-05-02T14:33:00,valid,,1
ocds-pgraph-T-0421,T-0421,V-0092,8407783.87,2025-09-05T18:12:00,valid,,0
ocds-pgraph-T-0421,T-0421,V-0154,8518524.9,2025-09-05T16:20:00,valid,,0
ocds-pgraph-T-0421,T-0421,V-0087,8448178.81,2025-09-05T16:03:00,valid,,0
ocds-pgraph-T-0421,T-0421,V-0114,8201725.28,2025-09-05T08:06:00,valid,,1
ocds-pgraph-T-0421,T-0421,V-0228,9523657.98,2025-09-05T08:18:00,valid,,0
ocds-pgraph-T-0422,T-0422,V-0180,1761066.6,2025-06-14T09:26:00,valid,,0
ocds-pgraph-T-0422,T-0422,V-0078,1685634.03,2025-06-14T09:18:00,valid,,1
ocds-pgraph-T-0422,T-0422,V-0073,2085176.1,2025-06-14T10:33:00,valid,,0
ocds-pgraph-T-0422,T-0422,V-0111,2039912.11,2025-06-14T18:49:00,valid,,0
ocds-pgraph-T-0422,T-0422,V-0106,1806999.46,2025-06-14T10:34:00,valid,,0
ocds-pgraph-T-0422,T-0422,V-0128,1868384.73,2025-06-14T13:46:00,valid,,0
ocds-pgraph-T-0422,T-0422,V-0108,1937895.48,2025-06-14T17:50:00,valid,,0
ocds-pgraph-T-0423,T-0423,V-0078,4906254.72,2026-01-18T17:24:00,valid,,0
ocds-pgraph-T-0423,T-0423,V-0180,4391478.95,2026-01-18T09:21:00,valid,,0
ocds-pgraph-T-0423,T-0423,V-0195,4965476.74,2026-01-18T10:05:00,valid,,0
ocds-pgraph-T-0423,T-0423,V-0088,4777565.18,2026-01-18T10:35:00,valid,,0
ocds-pgraph-T-0423,T-0423,V-0111,4150799.69,2026-01-18T15:26:00,valid,,0
ocds-pgraph-T-0423,T-0423,V-0102,3948730.01,2026-01-18T15:51:00,valid,,1
ocds-pgraph-T-0423,T-0423,V-0083,4648703.43,2026-01-18T08:57:00,valid,,0
ocds-pgraph-T-0424,T-0424,V-0180,2955719.32,2023-10-22T12:33:00,valid,,0
ocds-pgraph-T-0424,T-0424,V-0078,3185107.47,2023-10-22T11:50:00,valid,,0
ocds-pgraph-T-0424,T-0424,V-0049,3035120.56,2023-10-22T10:41:00,valid,,0
ocds-pgraph-T-0424,T-0424,V-0134,2826681.82,2023-10-22T12:43:00,valid,,1
ocds-pgraph-T-0425,T-0425,V-0087,2924477.11,2023-07-18T16:49:00,valid,,1
ocds-pgraph-T-0425,T-0425,V-0092,3100165.4,2023-07-18T18:00:00,valid,,0
ocds-pgraph-T-0425,T-0425,V-0154,3700655.01,2023-07-18T09:55:00,valid,,0
ocds-pgraph-T-0425,T-0425,V-0155,3520480.73,2023-07-18T09:13:00,valid,,0
ocds-pgraph-T-0426,T-0426,V-0109,10643267.59,2025-06-26T13:09:00,valid,,0
ocds-pgraph-T-0426,T-0426,V-Y002,9486288.88,2025-06-26T18:34:00,valid,,1
ocds-pgraph-T-0426,T-0426,V-0092,10292230.95,2025-06-26T17:15:00,valid,,0
ocds-pgraph-T-0426,T-0426,V-0225,10011439.03,2025-06-26T15:07:00,valid,,0
ocds-pgraph-T-0426,T-0426,V-0190,10998779.72,2025-06-26T17:17:00,valid,,0
ocds-pgraph-T-0426,T-0426,V-0057,9757169.35,2025-06-26T09:32:00,valid,,0
ocds-pgraph-T-0427,T-0427,V-0180,4180989.96,2024-01-23T08:14:00,valid,,0
ocds-pgraph-T-0427,T-0427,V-0078,4041920.14,2024-01-23T10:10:00,valid,,1
ocds-pgraph-T-0427,T-0427,V-0128,4241648.65,2024-01-23T10:37:00,valid,,0
ocds-pgraph-T-0428,T-0428,V-0180,5802391.68,2024-05-21T11:37:00,valid,,0
ocds-pgraph-T-0428,T-0428,V-0078,5012949.78,2024-05-21T09:01:00,valid,,0
ocds-pgraph-T-0428,T-0428,V-0063,4809262.13,2024-05-21T08:03:00,valid,,0
ocds-pgraph-T-0428,T-0428,V-0128,4539210.59,2024-05-21T16:08:00,valid,,0
ocds-pgraph-T-0428,T-0428,V-0170,4482757.33,2024-05-21T17:48:00,valid,,1
ocds-pgraph-T-0428,T-0428,V-0083,5564380.49,2024-05-21T09:27:00,valid,,0
ocds-pgraph-T-0428,T-0428,V-0214,5306792.91,2024-05-21T13:26:00,valid,,0
ocds-pgraph-T-0429,T-0429,V-0154,11111095.46,2024-07-06T15:49:00,valid,,1
ocds-pgraph-T-0430,T-0430,V-0078,4887546.1,2022-12-21T11:01:00,valid,,0
ocds-pgraph-T-0430,T-0430,V-0180,5128939.95,2022-12-21T14:56:00,valid,,0
ocds-pgraph-T-0430,T-0430,V-0134,5080807.43,2022-12-21T14:26:00,valid,,0
ocds-pgraph-T-0430,T-0430,V-0082,4871902.49,2022-12-21T12:21:00,valid,,0
ocds-pgraph-T-0430,T-0430,V-0102,4177311.81,2022-12-21T12:18:00,valid,,0
ocds-pgraph-T-0430,T-0430,V-0083,4055382.83,2022-12-21T13:52:00,valid,,1
ocds-pgraph-T-0430,T-0430,V-0111,5033922.01,2022-12-21T13:58:00,valid,,0
ocds-pgraph-T-0431,T-0431,V-0057,9718948.98,2023-08-17T09:24:00,valid,,1
ocds-pgraph-T-0431,T-0431,V-0109,12182127.86,2023-08-17T18:00:00,valid,,0
ocds-pgraph-T-0432,T-0432,V-0087,2461730.79,2026-07-27T08:16:00,valid,,0
ocds-pgraph-T-0432,T-0432,V-0092,2836165.3,2026-07-27T12:08:00,valid,,0
ocds-pgraph-T-0432,T-0432,V-0154,2251532.22,2026-07-27T11:49:00,valid,,1
ocds-pgraph-T-0432,T-0432,V-0029,2893887.65,2026-07-27T16:14:00,valid,,0
ocds-pgraph-T-0432,T-0432,V-Y007,2772768.75,2026-07-27T09:12:00,valid,,0
ocds-pgraph-T-0433,T-0433,V-0092,4023441.4,2026-04-04T09:28:00,valid,,1
ocds-pgraph-T-0434,T-0434,V-0154,11680253.67,2025-02-14T18:05:00,valid,,0
ocds-pgraph-T-0434,T-0434,V-0092,12426407.43,2025-02-14T09:56:00,valid,,0
